IDA ID	IDA Text	Unique Proteins	Representative Accession	Representative Length	Representative Domains
6c81994539bd8f66a7d6cfe9695b1fade4faf80e	PF00270:IPR011545-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098-PF04488:IPR007577-PF04572:IPR007652	1	A0A814DIG6	1750	PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[67-235],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[367-441],PF20470{HTH_61}:IPR046931{HTH_61}[447-544],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[575-738],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1133-1407],PF04488{Gly_transf_sug}:IPR007577{GlycoTrfase_DXD_sugar-bd_CS}[1520-1627],PF04572{Gb3_synth}:IPR007652{A1-4-GlycosylTfrase_dom}[1659-1720]
6cbe35de0cc86021b663124536c8f50d21ece682	PF21099:IPR048960-PF00476:IPR001098-PF03104:IPR006133	1	G0MPD6	1775	PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[34-190],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[738-1084],PF03104{DNA_pol_B_exo1}:IPR006133{DNA-dir_DNA_pol_B_exonuc}[1590-1743]
6dfd3982080bd94e43f22cc58b301a38a749113d	PF05971:IPR010286-PF05971:IPR010286-PF00270:IPR011545-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098	1	A0A226NNR5	3093	PF05971{Methyltransf_10}:IPR010286{METTL16/RlmF}[1-114],PF05971{Methyltransf_10}:IPR010286{METTL16/RlmF}[132-320],PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[588-755],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[887-969],PF20470{HTH_61}:IPR046931{HTH_61}[974-1080],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[1109-1269],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[2600-3087]
708b6d8c8cc33b032204755ba3643b9488e4ac1b	PF00076:IPR000504-PF00270:IPR011545-PF00271:IPR001650-PF21099:IPR048960-PF00476:IPR001098	1	A0AA36D1B7	1756	PF00076{RRM_1}:IPR000504{RRM_dom}[54-121],PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[311-389],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[514-596],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[708-864],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1385-1745]
70d3e78df19b1f0bccfe07f29041f33229a46060	PF02739:IPR020046-PF01367:IPR020045-PF22619:IPR054690-PF00476:IPR001098-PF14528:IPR004860-PF00476:IPR001098-PF14528:IPR004860-PF00476:IPR001098	1	A0A1Q7YEC5	1790	PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[28-206],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[208-303],PF22619{DNA_polI_exo1}:IPR054690{DNA_polI_exonuclease}[412-475],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[547-666],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[886-965],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1113-1292],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1530-1597],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1712-1787]
717d23a4da6ba496134ba78e8e7bc40e35e40340	PF02739:IPR020046-PF01367:IPR020045-PF00476:IPR001098-PF14528:IPR004860	1	A0A2V6U1M9	900	PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[1-91],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[92-185],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[411-531],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[751-828]
71cf071b99bb0bc45583c6906d6e94b8ca4f155f	PF18136:IPR041336-PF01612:IPR002562-PF00476:IPR001098	1	A0A2T9YII0	1229	PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[143-450],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[289-447],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[814-1058]
7276ac1b5ecc57379906100000e02842589d3252	PF00999:IPR006153-PF00270:IPR011545-PF00271:IPR001650-PF21099:IPR048960-PF00476:IPR001098	1	A0A922HMS7	2345	PF00999{Na_H_Exchanger}:IPR006153{Cation/H_exchanger}[52-431],PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[567-728],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[901-982],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[1152-1310],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1916-2340]
7440f2b7278968959824746c8fd94d6ca91d5c8b	PF13155-PF00476:IPR001098	1	A0A7M3MA87	742	PF13155{Toprim_2}[128-195],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[473-739]
74ce6fadd03089815621f716acc6d1f863c64398	PF07039:IPR010750-PF18136:IPR041336-PF00476:IPR001098	1	A0A507FGD3	1888	PF07039{SGF29_Tudor}:IPR010750{SGF29_tudor-like_dom}[123-228],PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[355-668],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1046-1285]
7509948a60c9a34694da26a49cccc0fa49f38e03	PF03167:IPR005122-PF01612:IPR002562-PF00476:IPR001098-PF14890-PF13392:IPR003615-PF00476:IPR001098	1	A0A0F9MNJ5	1132	PF03167{UDG}:IPR005122{Uracil-DNA_glycosylase-like}[24-156],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[209-322],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[473-623],PF14890{Intein_splicing}[638-896],PF13392{HNH_3}:IPR003615{HNH_nuc}[737-780],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[899-1125]
77459881377bac6b4f615e6be19a2350d2bb3263	PF03167:IPR005122-PF00476:IPR001098-PF14528:IPR004860-PF00476:IPR001098	1	A0A537KYW4	1468	PF03167{UDG}:IPR005122{Uracil-DNA_glycosylase-like}[74-225],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[609-792],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1053-1132],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1264-1412]
7887fb02865812df0ac8e0e826078dcad6912d2c	PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098-PF00225:IPR001752-PF00225:IPR001752	1	A0A2P6VDN1	1403	PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[165-231],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[634-735],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[756-937],PF00225{Kinesin}:IPR001752{Kinesin_motor_dom}[947-1060],PF00225{Kinesin}:IPR001752{Kinesin_motor_dom}[1263-1309]
7a04293faea3af5a4d6a4bcb7f95a7f82304fef6	PF00270:IPR011545-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098-PF00012:IPR013126	1	A0A1Y5IKX9	2109	PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[163-356],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[485-560],PF20470{HTH_61}:IPR046931{HTH_61}[570-655],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[686-848],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1262-1636],PF00012{HSP70}:IPR013126{Hsp_70_fam}[1652-2038]
7ce74f7549cacf7efe7ddf9ce315e61467a19699	PF00270:IPR011545-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098	1	A0A813X670	2221	PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[66-235],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[366-440],PF20470{HTH_61}:IPR046931{HTH_61}[446-543],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[574-737],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1008-1082],PF20470{HTH_61}:IPR046931{HTH_61}[1088-1185],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[1252-1415],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1806-2215]
805115a4822b81ced329b2aac155f34d8ad4d4c6	PF12965:IPR024385-PF08706:IPR014818-PF19263:IPR045455-PF00476:IPR001098	1	A0A7T1IB70	1400	PF12965{DUF3854}:IPR024385{DUF3854}[121-236],PF08706{D5_N}:IPR014818{Phage/plasmid_primase_P4_C}[369-419],PF19263{DUF5906}:IPR045455{NrS-1_pol-like_helicase}[448-554],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1080-1370]
80732394d366634d54567ba0172b65162f246a00	PF09250:IPR015330-PF08708:IPR014820-PF01612:IPR002562-PF00476:IPR001098	1	A0A1I4TCX7	1282	PF09250{Prim-Pol}:IPR015330{DNA_primase/pol_bifunc_N}[2-28],PF08708{PriCT_1}:IPR014820{PriCT_1}[64-122],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[700-860],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[897-1280]
815d4d8d0d7cb1e42ba1ad491a3167e295596da0	PF22923:IPR054473-PF00270:IPR011545-PF00271:IPR001650-PF21099:IPR048960-PF00476:IPR001098	1	A0A6P6Y6E6	2122	PF22923{KIF2A-like_1st}:IPR054473{KIF2A-like_N}[1-54],PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[270-437],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[583-659],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[832-993],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1677-2117]
82f8956c21fff0443f8d0b939bfd9b0ed8155eda	PF13155-PF13481-PF01612:IPR002562-PF01612:IPR002562-PF00476:IPR001098-PF00476:IPR001098	1	A0A6P6S3A4	2022	PF13155{Toprim_2}[471-536],PF13481{AAA_25}[632-719],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[1324-1400],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[1445-1521],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1584-1747],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1793-2020]
831bab292f3ffd1fb8bdf07838f46e9b3729d83a	PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098-PF00476:IPR001098	1	A0A0R0GM85	1401	PF00271{Helicase_C}:IPR001650{Helicase_C-like}[94-169],PF20470{HTH_61}:IPR046931{HTH_61}[174-265],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[289-473],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1006-1135],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1136-1382]
83d1135d7d36522f791340ffabbe472f05054821	PF06048:IPR009270-PF00476:IPR001098	1	A0A823AEL3	1564	PF06048{DUF927}:IPR009270{DUF927}[449-644],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1222-1534]
84932f9792fc67c1f3ab9efc7b2f442f1e58f07d	PF00270:IPR011545-PF14520-PF00476:IPR001098	1	A0A835XY51	3766	PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[1411-1579],PF14520{HHH_5}[2243-2294],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[3327-3748]
849cc5960aa0c80ecc8ea1a01a43db3c337d396f	PF06966:IPR010721-PF00476:IPR001098	1	A0A6A4H645	971	PF06966{DUF1295}:IPR010721{UstE-like}[2-45],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[431-650]
85250e64878bbb01262e5862a48544950c9342e9	PF03167:IPR005122-PF01612:IPR002562-PF00476:IPR001098-PF14890-PF00476:IPR001098	1	A0A497GXJ3	907	PF03167{UDG}:IPR005122{Uracil-DNA_glycosylase-like}[14-155],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[191-355],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[388-609],PF14890{Intein_splicing}[644-742],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[743-899]
86689260f5be4ed1f3aa682dcd34e2e4e7487389	PF00270:IPR011545-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098-PF00476:IPR001098-PF00005:IPR003439-PF00005:IPR003439	1	L1JKA8	2380	PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[220-377],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[498-582],PF20470{HTH_61}:IPR046931{HTH_61}[591-675],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[794-958],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1369-1515],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1515-1584],PF00005{ABC_tran}:IPR003439{ABC_transporter-like_ATP-bd}[1644-1789],PF00005{ABC_tran}:IPR003439{ABC_transporter-like_ATP-bd}[1913-2062]
866a0a438f8c8b43fc580504d62fc7f5bdf0b7e1	PF13443:IPR001387-PF00476:IPR001098	1	A0A1B0A2R1	376	PF13443{HTH_26}:IPR001387{Cro/C1-type_HTH}[1-49],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[160-248]
8c4a8cc9e9ad582012d1bcd0a3d67f56ef155746	PF00270:IPR011545-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00078:IPR000477-PF00476:IPR001098	1	A0A074ZYZ3	2765	PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[161-344],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[532-610],PF20470{HTH_61}:IPR046931{HTH_61}[615-695],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[813-982],PF00078{RVT_1}:IPR000477{RT_dom}[2331-2450],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[2435-2756]
8e59bf64fb83bf5595705fbd5f4177ea698429c5	PF18136:IPR041336-PF00476:IPR001098-PF09341:IPR015419-PF02636:IPR003788	1	A0A2P7YTT1	1823	PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[96-378],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[661-936],PF09341{Pcc1}:IPR015419{CTAG/Pcc1}[1129-1194],PF02636{Methyltransf_28}:IPR003788{NDUFAF7}[1478-1781]
8f387a7dd7ac8c7dfeb5069427409c01bc982497	PF18961:IPR043757-PF13385-PF00476:IPR001098	1	A0A7V4H1Q3	738	PF18961{DUF5703_N}:IPR043757{DUF5703_N}[39-313],PF13385{Laminin_G_3}[426-534],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[621-738]
8f5ec1a99b9ae7546e9fff55b4e24ace23faa92c	PF01217:IPR022775-PF00928:IPR028565-PF18136:IPR041336-PF00476:IPR001098-PF01176:IPR006196	1	A0A8J2W7I6	1644	PF01217{Clat_adaptor_s}:IPR022775{AP_mu_sigma_su}[5-133],PF00928{Adap_comp_sub}:IPR028565{MHD}[156-408],PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[484-753],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1165-1432],PF01176{eIF-1a}:IPR006196{RNA-binding_domain_S1_IF1}[1517-1579]
8fa699e8d94f018b1e076a028a8bbd5fabbf3804	PF03050:IPR004291-PF02739:IPR020046-PF01367:IPR020045-PF00476:IPR001098	1	A0A8X6Y4N3	1281	PF03050{DDE_Tnp_IS66}:IPR004291{Transposase_IS66_central}[188-430],PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[439-588],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[590-684],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[892-1262]
8fdd07ccf66e856bb4ff368ca83ac65c97be9a7b	PF00072:IPR001789-PF00476:IPR001098	1	A0A832NMI1	444	PF00072{Response_reg}:IPR001789{Sig_transdc_resp-reg_receiver}[1-111],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[117-442]
90311b443624fb789744d543f432cfec24e02c89	PF02739:IPR020046-PF01367:IPR020045-PF01612:IPR002562-PF00476:IPR001098-PF07992:IPR023753	1	A0A9P6RR93	1180	PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[11-173],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[174-263],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[319-506],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[540-896],PF07992{Pyr_redox_2}:IPR023753{FAD/NAD-binding_dom}[900-1170]
9193209ecc8958af928bcb36e85e7db2427df90e	PF21099:IPR048960-PF00476:IPR001098-PF16206:IPR032817-PF03104:IPR006133-PF00136:IPR006134	1	A0AAE9EJH8	2535	PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[31-186],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[734-1068],PF16206{Mon2_C}:IPR032817{Mon2_C}[1593-1674],PF03104{DNA_pol_B_exo1}:IPR006133{DNA-dir_DNA_pol_B_exonuc}[1761-1907],PF00136{DNA_pol_B}:IPR006134{DNA-dir_DNA_pol_B_multi_dom}[1975-2427]
9222a634cc0954872f6ec92a8b51382471b37664	PF02739:IPR020046-PF02739:IPR020046-PF01367:IPR020045-PF01612:IPR002562-PF00476:IPR001098	1	A0A7X1PCY3	1001	PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[10-103],PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[157-244],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[248-341],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[391-588],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[623-999]
94a0dd01c9c3c7ec7e894a98c762040719075a78	PF18474:IPR041076-PF07000:IPR010733-PF00270:IPR011545-PF00271:IPR001650-PF20470:IPR046931-PF21099:IPR048960-PF00476:IPR001098	1	A0A2H1WJG2	2048	PF18474{DUF5614}:IPR041076{DUF5614}[10-211],PF07000{DUF1308}:IPR010733{DUF1308}[233-393],PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[509-660],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[785-869],PF20470{HTH_61}:IPR046931{HTH_61}[874-964],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[991-1151],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1665-2038]
950f02a59a010c7f0d12241d75c955cacc643d4c	PF00271:IPR001650-PF01612:IPR002562-PF00476:IPR001098	1	A0A0L7QIU1	1021	PF00271{Helicase_C}:IPR001650{Helicase_C-like}[268-374],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[618-762],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[871-992]
98b094fc6baf1b1b7454a6822f7a82b804a55cfd	PF04193:IPR006603-PF18136:IPR041336-PF18136:IPR041336-PF00476:IPR001098	1	A0A2N1JCG0	2122	PF04193{PQ-loop}:IPR006603{PQ-loop_rpt}[133-179],PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[659-706],PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[725-1043],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1480-1723]
9970483f953858d3336a521dcacb6510eec51a8b	PF00476:IPR001098-PF00476:IPR001098-PF06423:IPR009447	1	A0A812NLB9	933	PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[92-218],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[239-422],PF06423{GWT1}:IPR009447{PIGW/GWT1}[770-892]
9a18e04f145486fbd78eefa5622ae57a220cd328	PF00069:IPR000719-PF18136:IPR041336-PF00476:IPR001098	1	A0A2H9TLC2	1473	PF00069{Pkinase}:IPR000719{Prot_kinase_dom}[112-397],PF18136{DNApol_Exo}:IPR041336{DNApol_Exo}[511-791],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1000-1318]
9a7adcb4e38123f5f5b68c15c0c0a043884399a3	PF00476:IPR001098-PF08238:IPR006597-PF08238:IPR006597-PF08238:IPR006597	1	A0A3R6XWU6	155	PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[4-58],PF08238{Sel1}:IPR006597{Sel1-like}[52-89],PF08238{Sel1}:IPR006597{Sel1-like}[90-125],PF08238{Sel1}:IPR006597{Sel1-like}[127-154]
9b9be4b5cb625eeaaa80e2356eaec56110fca7c2	PF09250:IPR015330-PF00476:IPR001098	1	A0A4R0GM87	1567	PF09250{Prim-Pol}:IPR015330{DNA_primase/pol_bifunc_N}[11-179],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1203-1547]
9e81a363c9cdd06e93ccf5b3b5aa46b288374fe2	PF01367:IPR020045-PF00476:IPR001098-PF01612:IPR002562-PF00476:IPR001098	1	A0A2E5P8F2	861	PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[20-82],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[72-159],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[239-445],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[479-859]
a68d9415072c51d0f2229ac2316a02995af3c458	PF02739:IPR020046-PF01367:IPR020045-PF00476:IPR001098-PF01612:IPR002562	1	A0A945XCC3	641	PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[10-171],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[173-230],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[228-315],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[394-597]
a7132e8d8348ac513ce929e12cc0800cf74ed800	PF09250:IPR015330-PF08706:IPR014818-PF19263:IPR045455-PF01612:IPR002562-PF00476:IPR001098	1	A0A3E2YQI7	1582	PF09250{Prim-Pol}:IPR015330{DNA_primase/pol_bifunc_N}[11-190],PF08706{D5_N}:IPR014818{Phage/plasmid_primase_P4_C}[381-532],PF19263{DUF5906}:IPR045455{NrS-1_pol-like_helicase}[559-663],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[1005-1184],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1220-1561]
a7b66203731b1144b42aff64ca237f69d6eed0d0	PF02739:IPR020046-PF01367:IPR020045-PF22619:IPR054690-PF00476:IPR001098-PF01121:IPR001977	1	A0A947CXR5	1469	PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[17-183],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[185-277],PF22619{DNA_polI_exo1}:IPR054690{DNA_polI_exonuclease}[370-505],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[548-694],PF01121{CoaE}:IPR001977{Depp_CoAkinase}[1260-1438]
a7f45b81908d05db0423f130de58a94fb1eb48b1	PF02213:IPR003169-PF00270:IPR011545-PF00271:IPR001650-PF21099:IPR048960-PF00476:IPR001098	1	A0A2P6TTZ9	3193	PF02213{GYF}:IPR003169{GYF}[341-387],PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[1305-1431],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1653-1726],PF21099{POLQ_helical}:IPR048960{POLQ-like_helical}[1877-2065],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[2717-3143]
a828ca41f5ec21f7674b8c93889c1e4bdc81dd0e	PF02086:IPR012327-PF01612:IPR002562-PF00476:IPR001098	1	A0A9E8JYY8	953	PF02086{MethyltransfD12}:IPR012327{MeTrfase_D12}[64-126],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[374-504],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[637-916]
a864828acef26b13ca09c6f632c18216ba619fc2	PF13721:IPR027398-PF02739:IPR020046-PF01367:IPR020045-PF01612:IPR002562-PF00476:IPR001098	1	A0A965PW79	968	PF13721{SecD-TM1}:IPR027398{SecD-TM}[1-71],PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[75-214],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[215-301],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[374-558],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[591-965]
a8869bf18a9edc8076d287999a31d6de5c88c4b4	PF10536:IPR019557-PF00476:IPR001098-PF00476:IPR001098	1	A0A6A4LLM6	1789	PF10536{PMD}:IPR019557{AminoTfrase-like_pln_mobile}[95-450],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1405-1535],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[1561-1740]
a943e91a997fbdfa3a2a4fd8c676f5afc9156104	PF01208:IPR000257-PF00476:IPR001098	1	A0A0F9IKB5	455	PF01208{URO-D}:IPR000257{Uroporphyrinogen_deCOase}[126-241],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[279-434]
ab98f81fde9f39569b3ed09486dae79f4a3ff03f	PF02739:IPR020046-PF01367:IPR020045-PF01612:IPR002562-PF00476:IPR001098-PF12836	1	A0AAE0RZ15	1087	PF02739{5_3_exonuc_N}:IPR020046{5-3_exonucl_a-hlix_arch_N}[8-173],PF01367{5_3_exonuc}:IPR020045{DNA_polI_H3TH}[174-266],PF01612{DNA_pol_A_exo1}:IPR002562{3'-5'_exonuclease_dom}[336-507],PF00476{DNA_pol_A}:IPR001098{DNA-dir_DNA_pol_A_palm_dom}[542-899],PF12836{HHH_3}[1022-1084]
